Type,x,y,text,ID
LOC,260262.5684,776560.4661,[LOC_08185],23957
LOC,260293.9805,776527.4641,[LOC_08186],23958
LOC,260270.2735,776517.9821,[LOC_08187],23959
LOC,260253.0478,776535.4005,[LOC_08188],23960
LOC,260292.1468,776554.9467,[LOC_08189],23961
LOC,259505.7288,783956.0911,[LOC_08190],23962
LOC,259528.232,783993.5784,[LOC_08191],23963
LOC,259547.331,783972.9932,[LOC_08192],23964
LOC,259527.5101,783947.4945,[LOC_08193],23965
LOC,259504.2236,783984.3695,[LOC_08194],23966
LOC,260886.6445,781557.1979,[LOC_08195],23967
LOC,260915.8004,781580.3442,[LOC_08196],23968
LOC,260894.83,781603.1939,[LOC_08197],23969
LOC,260872.2298,781589.9955,[LOC_08198],23970
LOC,259196.3352,775150.7261,[LOC_08199],23971
LOC,259178.6838,775175.6477,[LOC_08200],23972
LOC,259151.4313,775161.0613,[LOC_08201],23973
LOC,259179.5616,775129.6547,[LOC_08202],23974
LOC,259157.1373,775136.9115,[LOC_08203],23975
LOC,260808.9028,777581.9762,[LOC_08204],23976
LOC,260802.5927,777618.7481,[LOC_08205],23977
LOC,260769.1598,777604.8709,[LOC_08206],23978
LOC,260787.628,777575.1942,[LOC_08207],23979
LOC,258477.962,784932.1249,[LOC_08208],23980
LOC,258452.6057,784931.6363,[LOC_08209],23981
LOC,258473.5982,784892.1555,[LOC_08210],23982
LOC,258447.0011,784896.2531,[LOC_08211],23983
LOC,258488.8849,784912.3592,[LOC_08212],23984
LOC,261180.3862,779842.8706,[LOC_08213],23985
LOC,261152.089,779865.2714,[LOC_08214],23986
LOC,261181.3159,779885.818,[LOC_08215],23987
LOC,261199.7808,779863.2175,[LOC_08216],23988
LOC,256061.6569,785906.567,[LOC_08217],23989
LOC,256095.9179,785938.1313,[LOC_08218],23990
LOC,256105.1157,785914.8455,[LOC_08219],23991
LOC,256065.2856,785935.8694,[LOC_08220],23992
LOC,256085.7765,785894.8884,[LOC_08221],23993
LOC,260068.3514,783317.5345,[LOC_08222],23994
LOC,260079.5085,783351.2343,[LOC_08223],23995
LOC,260040.5875,783326.5514,[LOC_08224],23996
LOC,260045.6789,783355.6422,[LOC_08225],23997
LOC,259967.6589,783503.0414,[LOC_08226],23998
LOC,259939.1968,783466.5223,[LOC_08227],23999
LOC,259938.2327,783489.8348,[LOC_08228],24000
LOC,259966.9147,783457.6849,[LOC_08229],24001
LOC,259981.9208,783485.6048,[LOC_08230],24002
LOC,253212.2927,785827.0172,[LOC_08231],24003
LOC,253251.8604,785802.1471,[LOC_08232],24004
LOC,253217.997,785798.963,[LOC_08233],24005
LOC,253252.9734,785828.3882,[LOC_08234],24006
LOC,253229.6888,785841.3008,[LOC_08235],24007
LOC,258299.1644,785034.9222,[LOC_08236],24008
LOC,258302.7733,785064.438,[LOC_08237],24009
LOC,258271.5647,785029.7921,[LOC_08238],24010
LOC,258261.4429,785063.4025,[LOC_08239],24011
LOC,258280.8374,785073.8234,[LOC_08240],24012
LOC,257146.8732,785603.8418,[LOC_08241],24013
LOC,257190.9306,785614.9002,[LOC_08242],24014
LOC,257162.2155,785640.1849,[LOC_08243],24015
LOC,257170.5466,785593.2658,[LOC_08244],24016
LOC,257144.3975,785626.4564,[LOC_08245],24017
LOC,259044.1571,784506.537,[LOC_08246],24018
LOC,259003.1761,784527.5415,[LOC_08247],24019
LOC,259013.8382,784495.8728,[LOC_08248],24020
LOC,259043.2393,784530.1402,[LOC_08249],24021
LOC,259023.5273,784542.6521,[LOC_08250],24022
LOC,259862.5821,783636.562,[LOC_08251],24023
LOC,259899.0779,783653.0307,[LOC_08252],24024
LOC,259903.3016,783616.6294,[LOC_08253],24025
LOC,259876.9476,783612.2669,[LOC_08254],24026
LOC,259876.5573,783655.1872,[LOC_08255],24027
LOC,260470.0591,776778.5595,[LOC_08256],24028
LOC,260463.7038,776749.1434,[LOC_08257],24029
LOC,260502.4009,776777.9668,[LOC_08258],24030
LOC,260492.7343,776736.021,[LOC_08259],24031
LOC,260509.4589,776754.2489,[LOC_08260],24032
LOC,256707.2727,785796.7839,[LOC_08261],24033
LOC,256695.4588,785825.3543,[LOC_08262],24034
LOC,256734.5811,785800.8816,[LOC_08263],24035
LOC,256741.579,785823.4026,[LOC_08264],24036
LOC,256714.5654,785839.8759,[LOC_08265],24037
LOC,260769.3427,777416.6113,[LOC_08266],24038
LOC,260803.6776,777384.352,[LOC_08267],24039
LOC,260810.6834,777406.9473,[LOC_08268],24040
LOC,260777.2159,777381.7033,[LOC_08269],24041
LOC,260793.4652,777426.8425,[LOC_08270],24042
LOC,261062.4645,781193.3691,[LOC_08271],24043
LOC,261045.7489,781231.1689,[LOC_08272],24044
LOC,261085.8372,781211.8587,[LOC_08273],24045
LOC,261077.8844,781235.5288,[LOC_08274],24046
LOC,261042.9421,781205.5236,[LOC_08275],24047
LOC,258985.3499,774908.8071,[LOC_08276],24048
LOC,259001.2611,774886.0638,[LOC_08277],24049
LOC,258989.7054,774865.5974,[LOC_08278],24050
LOC,258958.7661,774873.5131,[LOC_08279],24051
LOC,258960.9413,774901.9518,[LOC_08280],24052
LOC,258691.6897,784849.7767,[LOC_08281],24053
LOC,258713.9374,784842.0785,[LOC_08282],24054
LOC,258673.9411,784817.1824,[LOC_08283],24055
LOC,258695.7214,784803.9117,[LOC_08284],24056
LOC,258715.1668,784816.0077,[LOC_08285],24057
LOC,261067.5149,778315.4408,[LOC_08286],24058
LOC,261104.8779,778305.2793,[LOC_08287],24059
LOC,261096.6791,778279.7923,[LOC_08288],24060
LOC,261060.7758,778285.3793,[LOC_08289],24061
LOC,261089.1607,778320.8094,[LOC_08290],24062
LOC,259481.9382,784115.2369,[LOC_08291],24063
LOC,259487.2793,784161.4134,[LOC_08292],24064
LOC,259466.9123,784152.1363,[LOC_08293],24065
LOC,259508.7445,784140.6627,[LOC_08294],24066
LOC,259463.894,784128.7798,[LOC_08295],24067
LOC,260929.8274,781805.9518,[LOC_08296],24068
LOC,260907.1644,781765.4261,[LOC_08297],24069
LOC,260934.8197,781782.3416,[LOC_08298],24070
LOC,260895.2737,781804.1134,[LOC_08299],24071
LOC,260890.6527,781780.2102,[LOC_08300],24072
LOC,260515.567,782666.4701,[LOC_08301],24073
LOC,260523.3479,782698.2137,[LOC_08302],24074
LOC,260549.8813,782660.7741,[LOC_08303],24075
LOC,260544.9733,782703.0259,[LOC_08304],24076
LOC,260560.4376,782681.2002,[LOC_08305],24077
LOC,260658.7032,782391.5122,[LOC_08306],24078
LOC,260701.6077,782384.9126,[LOC_08307],24079
LOC,260674.425,782420.0695,[LOC_08308],24080
LOC,260701.9862,782406.9127,[LOC_08309],24081
LOC,260675.7374,782375.8501,[LOC_08310],24082
LOC,261252.0795,779184.236,[LOC_08311],24083
LOC,261233.1618,779227.3093,[LOC_08312],24084
LOC,261266.8096,779203.0731,[LOC_08313],24085
LOC,261217.7794,779207.7097,[LOC_08314],24086
LOC,261230.0656,779183.3642,[LOC_08315],24087
LOC,261255.3589,779225.9932,[LOC_08316],24088
LOC,260211.3849,783274.1787,[LOC_08317],24089
LOC,260206.1591,783229.143,[LOC_08318],24090
LOC,260235.4566,783242.5156,[LOC_08319],24091
LOC,260191.744,783247.1357,[LOC_08320],24092
LOC,260233.7549,783266.8406,[LOC_08321],24093
LOC,260975.0702,777888.1331,[LOC_08322],24094
LOC,261015.3921,777904.8559,[LOC_08323],24095
LOC,261013.5203,777874.5889,[LOC_08324],24096
LOC,260982.3798,777910.3672,[LOC_08325],24097
LOC,260991.867,777868.0902,[LOC_08326],24098
LOC,261129.9281,781011.57,[LOC_08327],24099
LOC,261166.8861,781037.7823,[LOC_08328],24100
LOC,261176.7238,781014.9227,[LOC_08329],24101
LOC,261134.4432,781033.2775,[LOC_08330],24102
LOC,261146.0814,780994.1382,[LOC_08331],24103
LOC,258793.9991,774650.2151,[LOC_08332],24104
LOC,258763.7479,774654.7566,[LOC_08333],24105
LOC,258802.0742,774681.8145,[LOC_08334],24106
LOC,258766.5537,774690.0431,[LOC_08335],24107
LOC,260089.0569,776048.9248,[LOC_08336],24108
LOC,260122.178,776069.7697,[LOC_08337],24109
LOC,260101.3748,776024.8918,[LOC_08338],24110
LOC,260130.4407,776030.7915,[LOC_08339],24111
LOC,260136.334,776052.402,[LOC_08340],24112
LOC,261253.0166,780461.828,[LOC_08341],24113
LOC,261244.0889,780507.8043,[LOC_08342],24114
LOC,261271.0373,780485.7279,[LOC_08343],24115
LOC,261226.2317,780471.9236,[LOC_08344],24116
LOC,261225.3846,780494.7048,[LOC_08345],24117
LOC,259447.2001,775219.0939,[LOC_08346],24118
LOC,259432.8889,775240.8952,[LOC_08347],24119
LOC,259418.503,775194.3758,[LOC_08348],24120
LOC,259402.2283,775223.5413,[LOC_08349],24121
LOC,259719.3943,783998.448,[LOC_08350],24122
LOC,259703.8524,783957.0138,[LOC_08351],24123
LOC,259692.7421,783997.7658,[LOC_08352],24124
LOC,259684.6812,783975.7608,[LOC_08353],24125
LOC,259731.5128,783971.1838,[LOC_08354],24126
LOC,259832.1998,775660.3648,[LOC_08355],24127
LOC,259852.3958,775698.0353,[LOC_08356],24128
LOC,259860.9819,775653.725,[LOC_08357],24129
LOC,259832.1647,775686.5945,[LOC_08358],24130
LOC,259872.4419,775687.6057,[LOC_08359],24131
LOC,260688.5038,776944.5671,[LOC_08360],24132
LOC,260670.0951,776985.5367,[LOC_08361],24133
LOC,260652.8045,776955.4938,[LOC_08362],24134
LOC,260694.6569,776977.1388,[LOC_08363],24135
LOC,259655.9766,775464.4854,[LOC_08364],24136
LOC,259664.9245,775439.3816,[LOC_08365],24137
LOC,259701.5818,775465.6997,[LOC_08366],24138
LOC,259689.1247,775434.709,[LOC_08367],24139
LOC,259684.2185,775479.4477,[LOC_08368],24140
LOC,258216.8592,785217.7976,[LOC_08369],24141
LOC,258225.4869,785265.1371,[LOC_08370],24142
LOC,258242.2867,785249.9317,[LOC_08371],24143
LOC,258197.2463,785248.6942,[LOC_08372],24144
LOC,258239.1945,785226.2116,[LOC_08373],24145
LOC,261262.4702,780723.6578,[LOC_08374],24146
LOC,261221.0472,780744.0604,[LOC_08375],24147
LOC,261233.5201,780717.2768,[LOC_08376],24148
LOC,261252.2612,780757.6956,[LOC_08377],24149
LOC,260967.9575,777631.8181,[LOC_08378],24150
LOC,260976.7504,777598.1279,[LOC_08379],24151
LOC,260937.9949,777596.8209,[LOC_08380],24152
LOC,260939.9649,777627.5567,[LOC_08381],24153
LOC,256965.3667,785807.6961,[LOC_08382],24154
LOC,256942.3516,785842.7486,[LOC_08383],24155
LOC,256984.9211,785826.7485,[LOC_08384],24156
LOC,256973.2544,785851.373,[LOC_08385],24157
LOC,256940.2681,785818.6718,[LOC_08386],24158
LOC,260482.1876,782909.9172,[LOC_08387],24159
LOC,260518.9419,782916.3705,[LOC_08388],24160
LOC,260515.0375,782879.7154,[LOC_08389],24161
LOC,260490.0459,782877.7446,[LOC_08390],24162
LOC,257607.9174,785568.7869,[LOC_08391],24163
LOC,257650.8128,785561.541,[LOC_08392],24164
LOC,257624.0154,785595.4231,[LOC_08393],24165
LOC,257651.9938,785585.2476,[LOC_08394],24166
LOC,257630.9326,785550.7347,[LOC_08395],24167
LOC,260817.1013,782333.5907,[LOC_08396],24168
LOC,260799.6047,782311.6424,[LOC_08397],24169
LOC,260810.2689,782290.8261,[LOC_08398],24170
LOC,260838.4303,782328.0653,[LOC_08399],24171
LOC,260845.8467,782301.8559,[LOC_08400],24172
LOC,259455.8,784304.3403,[LOC_08401],24173
LOC,259452.1381,784349.8884,[LOC_08402],24174
LOC,259429.9921,784341.3324,[LOC_08403],24175
LOC,259470.1473,784332.2522,[LOC_08404],24176
LOC,259426.5905,784318.7598,[LOC_08405],24177
LOC,258456.4832,785145.8211,[LOC_08406],24178
LOC,258423.1846,785129.538,[LOC_08407],24179
LOC,258410.7219,785157.5214,[LOC_08408],24180
LOC,258445.6971,785172.98,[LOC_08409],24181
LOC,261341.6639,779693.0108,[LOC_08410],24182
LOC,261345.4056,779716.9913,[LOC_08411],24183
LOC,261377.4559,779682.5613,[LOC_08412],24184
LOC,261368.087,779721.7469,[LOC_08413],24185
LOC,261387.9993,779702.2658,[LOC_08414],24186
LOC,257313.5522,785721.8801,[LOC_08415],24187
LOC,257335.0923,785741.718,[LOC_08416],24188
LOC,257319.6398,785768.3339,[LOC_08417],24189
LOC,257288.0164,785742.1751,[LOC_08418],24190
LOC,257295.3385,785763.9453,[LOC_08419],24191
LOC,260277.6171,776169.046,[LOC_08420],24192
LOC,260322.4262,776169.8296,[LOC_08421],24193
LOC,260297.808,776138.5088,[LOC_08422],24194
LOC,260302.0391,776186.8107,[LOC_08423],24195
LOC,260319.5303,776147.264,[LOC_08424],24196
LOC,259026.581,784756.0858,[LOC_08425],24197
LOC,259019.3303,784724.8586,[LOC_08426],24198
LOC,259059.2005,784723.9312,[LOC_08427],24199
LOC,259056.0112,784751.3144,[LOC_08428],24200
LOC,259039.0332,784714.5323,[LOC_08429],24201
LOC,259643.4905,784180.0092,[LOC_08430],24202
LOC,259664.6148,784139.0006,[LOC_08431],24203
LOC,259629.4039,784149.9738,[LOC_08432],24204
LOC,259668.1008,784175.1026,[LOC_08433],24205
LOC,260450.0907,783133.9456,[LOC_08434],24206
LOC,260437.4553,783159.8588,[LOC_08435],24207
LOC,260405.8579,783147.8596,[LOC_08436],24208
LOC,260406.9399,783125.7296,[LOC_08437],24209
LOC,260428.6212,783113.1532,[LOC_08438],24210
LOC,260795.1452,777069.3232,[LOC_08439],24211
LOC,260810.81,777104.7748,[LOC_08440],24212
LOC,260830.2744,777063.8756,[LOC_08441],24213
LOC,260836.2057,777090.1808,[LOC_08442],24214
LOC,260906.5262,782155.1489,[LOC_08443],24215
LOC,260903.3415,782177.7986,[LOC_08444],24216
LOC,260930.43,782144.7779,[LOC_08445],24217
LOC,260926.7587,782190.0902,[LOC_08446],24218
LOC,260947.6195,782164.6739,[LOC_08447],24219
LOC,259199.1822,774864.1669,[LOC_08448],24220
LOC,259158.4105,774856.2596,[LOC_08449],24221
LOC,259188.3908,774826.1116,[LOC_08450],24222
LOC,259176.697,774871.8165,[LOC_08451],24223
LOC,259165.3764,774831.4136,[LOC_08452],24224
LOC,259204.4405,774842.6436,[LOC_08453],24225
LOC,261324.5878,778903.8224,[LOC_08454],24226
LOC,261350.3066,778879.6283,[LOC_08455],24227
LOC,261348.2254,778928.4128,[LOC_08456],24228
LOC,261367.9913,778893.7622,[LOC_08457],24229
LOC,261367.3775,778917.1355,[LOC_08458],24230
LOC,260656.2641,776744.5994,[LOC_08459],24231
LOC,260699.5536,776767.3803,[LOC_08460],24232
LOC,260694.1474,776736.893,[LOC_08461],24233
LOC,260667.5958,776774.173,[LOC_08462],24234
LOC,260673.1204,776730.0491,[LOC_08463],24235
LOC,260121.3849,775853.2016,[LOC_08464],24236
LOC,260107.5427,775810.8708,[LOC_08465],24237
LOC,260086.2203,775844.8683,[LOC_08466],24238
LOC,260127.6191,775828.5475,[LOC_08467],24239
LOC,260086.8628,775818.6689,[LOC_08468],24240
LOC,259595.8384,775206.2113,[LOC_08469],24241
LOC,259614.8153,775249.2087,[LOC_08470],24242
LOC,259583.7709,775235.6094,[LOC_08471],24243
LOC,259628.9928,775221.5321,[LOC_08472],24244
LOC,259385.7725,775028.8435,[LOC_08473],24245
LOC,259431.6466,775027.7039,[LOC_08474],24246
LOC,259410.05,775003.0971,[LOC_08475],24247
LOC,259404.9129,775049.3127,[LOC_08476],24248
LOC,261258.2308,781320.8398,[LOC_08477],24249
LOC,261238.6571,781352.985,[LOC_08478],24250
LOC,261211.9734,781330.6701,[LOC_08479],24251
LOC,261224.3075,781311.091,[LOC_08480],24252
LOC,259281.3427,784587.51,[LOC_08481],24253
LOC,259324.2293,784582.2749,[LOC_08482],24254
LOC,259313.0637,784558.1191,[LOC_08483],24255
LOC,259302.8156,784601.647,[LOC_08484],24256
LOC,259289.7357,784556.1712,[LOC_08485],24257
LOC,261110.0437,781825.0062,[LOC_08486],24258
LOC,261110.503,781855.4534,[LOC_08487],24259
LOC,261077.1582,781858.6424,[LOC_08488],24260
LOC,261084.1325,781819.5293,[LOC_08489],24261
LOC,261070.2273,781837.2423,[LOC_08490],24262
LOC,260469.9974,776322.0183,[LOC_08491],24263
LOC,260476.253,776280.59,[LOC_08492],24264
LOC,260436.6356,776301.6868,[LOC_08493],24265
LOC,260449.2205,776277.3262,[LOC_08494],24266
LOC,260483.1228,776304.3367,[LOC_08495],24267
LOC,260992.2023,777298.2807,[LOC_08496],24268
LOC,260959.3403,777275.4687,[LOC_08497],24269
LOC,260950.4608,777315.0286,[LOC_08498],24270
LOC,260975.0566,777319.2834,[LOC_08499],24271
LOC,260944.7578,777293.6532,[LOC_08500],24272
LOC,260981.7328,777277.6099,[LOC_08501],24273
LOC,261446.9656,779956.6073,[LOC_08502],24274
LOC,261417.2274,779988.5249,[LOC_08503],24275
LOC,261450.8777,779999.0498,[LOC_08504],24276
LOC,261462.7817,779979.479,[LOC_08505],24277
LOC,261424.4107,779959.5358,[LOC_08506],24278
LOC,260228.8223,783499.3786,[LOC_08507],24279
LOC,260235.1881,783525.1127,[LOC_08508],24280
LOC,260274.263,783502.4286,[LOC_08509],24281
LOC,260267.7391,783526.0919,[LOC_08510],24282
LOC,260254.3502,783485.7224,[LOC_08511],24283
LOC,261346.2506,780978.6662,[LOC_08512],24284
LOC,261335.1229,780939.5296,[LOC_08513],24285
LOC,261312.8034,780946.2407,[LOC_08514],24286
LOC,261317.1078,780982.5345,[LOC_08515],24287
LOC,261352.0545,780955.7723,[LOC_08516],24288
LOC,257088.6499,785928.761,[LOC_08517],24289
LOC,257111.7075,785935.6301,[LOC_08518],24290
LOC,257083.5761,785902.8886,[LOC_08519],24291
LOC,257128.0329,785907.4084,[LOC_08520],24292
LOC,257110.9917,785889.4023,[LOC_08521],24293
LOC,261018.6803,782028.6203,[LOC_08522],24294
LOC,261064.5672,782031.9655,[LOC_08523],24295
LOC,261026.4577,782005.3925,[LOC_08524],24296
LOC,261054.394,782002.1667,[LOC_08525],24297
LOC,261043.2444,782045.2401,[LOC_08526],24298
LOC,260564.3273,776462.0315,[LOC_08527],24299
LOC,260586.0059,776449.9907,[LOC_08528],24300
LOC,260563.5949,776416.6826,[LOC_08529],24301
LOC,260541.8906,776445.072,[LOC_08530],24302
LOC,260584.2997,776427.0128,[LOC_08531],24303
LOC,258774.5097,785026.489,[LOC_08532],24304
LOC,258797.5684,785052.895,[LOC_08533],24305
LOC,258749.6884,785052.7805,[LOC_08534],24306
LOC,258780.3943,785073.5593,[LOC_08535],24307
LOC,259203.3849,784687.9855,[LOC_08536],24308
LOC,259223.6888,784701.2339,[LOC_08537],24309
LOC,259187.661,784730.3727,[LOC_08538],24310
LOC,259219.5322,784726.7173,[LOC_08539],24311
LOC,259178.1115,784709.5311,[LOC_08540],24312
LOC,258401.7824,785333.9573,[LOC_08541],24313
LOC,258404.1222,785302.1449,[LOC_08542],24314
LOC,258371.3949,785295.2508,[LOC_08543],24315
LOC,258361.8943,785319.7122,[LOC_08544],24316
LOC,258378.9775,785338.7371,[LOC_08545],24317
LOC,260249.3833,775933.746,[LOC_08546],24318
LOC,260246.8967,775960.9188,[LOC_08547],24319
LOC,260290.6968,775953.9287,[LOC_08548],24320
LOC,260282.6927,775930.9707,[LOC_08549],24321
LOC,260271.9198,775971.165,[LOC_08550],24322
LOC,261373.3042,778497.4485,[LOC_08551],24323
LOC,261343.3185,778507.9405,[LOC_08552],24324
LOC,261332.7157,778475.1169,[LOC_08553],24325
LOC,261364.4492,778465.9919,[LOC_08554],24326
LOC,261187.6361,781632.7752,[LOC_08555],24327
LOC,261224.8761,781665.0824,[LOC_08556],24328
LOC,261226.3177,781631.9896,[LOC_08557],24329
LOC,261187.4217,781655.8381,[LOC_08558],24330
LOC,260059.7851,775646.6039,[LOC_08559],24331
LOC,260057.3406,775676.3073,[LOC_08560],24332
LOC,260098.4979,775663.9318,[LOC_08561],24333
LOC,260079.3405,775685.1867,[LOC_08562],24334
LOC,260089.1128,775642.0883,[LOC_08563],24335
LOC,259887.5642,784078.7318,[LOC_08564],24336
LOC,259876.3459,784038.8542,[LOC_08565],24337
LOC,259911.5496,784045.9622,[LOC_08566],24338
LOC,259868.2436,784065.5612,[LOC_08567],24339
LOC,259908.6576,784072.3068,[LOC_08568],24340
LOC,261313.4022,778296.652,[LOC_08569],24341
LOC,261358.2346,778294.0349,[LOC_08570],24342
LOC,261319.8657,778268.508,[LOC_08571],24343
LOC,261352.413,778271.459,[LOC_08572],24344
LOC,261333.9709,778310.9526,[LOC_08573],24345
LOC,261409.5967,780809.1699,[LOC_08574],24346
LOC,261435.6402,780773.8595,[LOC_08575],24347
LOC,261400.1658,780772.0759,[LOC_08576],24348
LOC,261437.1898,780803.288,[LOC_08577],24349
LOC,261394.0072,780793.4773,[LOC_08578],24350
LOC,260100.3576,783848.0299,[LOC_08579],24351
LOC,260079.2147,783816.0993,[LOC_08580],24352
LOC,260063.1804,783856.2508,[LOC_08581],24353
LOC,260058.3245,783825.2826,[LOC_08582],24354
LOC,261284.0691,778038.3668,[LOC_08583],24355
LOC,261275.9018,778080.984,[LOC_08584],24356
LOC,261305.0336,778049.3036,[LOC_08585],24357
LOC,261264.0555,778057.1351,[LOC_08586],24358
LOC,261304.3526,778076.506,[LOC_08587],24359
LOC,259632.7279,784323.7107,[LOC_08588],24360
LOC,259632.7419,784347.2805,[LOC_08589],24361
LOC,259662.4885,784314.6755,[LOC_08590],24362
LOC,259658.9445,784356.4539,[LOC_08591],24363
LOC,259676.4644,784340.088,[LOC_08592],24364
LOC,260864.3905,782572.3094,[LOC_08593],24365
LOC,260865.902,782540.8521,[LOC_08594],24366
LOC,260903.3829,782548.0362,[LOC_08595],24367
LOC,260884.4463,782581.4506,[LOC_08596],24368
LOC,260904.7861,782570.2064,[LOC_08597],24369
LOC,260658.4714,783012.9962,[LOC_08598],24370
LOC,260684.398,782986.5379,[LOC_08599],24371
LOC,260640.5142,782981.2381,[LOC_08600],24372
LOC,260667.19,782967.1702,[LOC_08601],24373
LOC,260779.0478,782754.8988,[LOC_08602],24374
LOC,260825.9126,782765.3678,[LOC_08603],24375
LOC,260807.9635,782734.502,[LOC_08604],24376
LOC,260800.4302,782780.7389,[LOC_08605],24377
LOC,257417.0479,785890.858,[LOC_08606],24378
LOC,257369.1133,785881.5228,[LOC_08607],24379
LOC,257401.5421,785909.3873,[LOC_08608],24380
LOC,257408.8546,785868.477,[LOC_08609],24381
LOC,257384.9607,785863.8667,[LOC_08610],24382
LOC,257375.4936,785904.3687,[LOC_08611],24383
LOC,261521.3761,780103.9443,[LOC_08612],24384
LOC,261494.5774,780132.0681,[LOC_08613],24385
LOC,261521.9878,780150.6742,[LOC_08614],24386
LOC,261543.3913,780131.5631,[LOC_08615],24387
LOC,261194.5442,777654.5585,[LOC_08616],24388
LOC,261200.1366,777680.7634,[LOC_08617],24389
LOC,261237.3231,777657.9242,[LOC_08618],24390
LOC,261225.9732,777683.8108,[LOC_08619],24391
LOC,261222.6872,777637.8608,[LOC_08620],24392
LOC,257792.7187,785724.35,[LOC_08621],24393
LOC,257834.5641,785716.0988,[LOC_08622],24394
LOC,257815.311,785703.5552,[LOC_08623],24395
LOC,257801.9112,785747.9167,[LOC_08624],24396
LOC,257831.7923,785743.1528,[LOC_08625],24397
LOC,261496.7129,780581.1554,[LOC_08626],24398
LOC,261496.2385,780627.716,[LOC_08627],24399
LOC,261477.3192,780600.7458,[LOC_08628],24400
LOC,261524.0322,780601.8806,[LOC_08629],24401
LOC,260980.6679,776970.5426,[LOC_08630],24402
LOC,260955.6584,776943.2079,[LOC_08631],24403
LOC,260956.9212,776990.5949,[LOC_08632],24404
LOC,260936.8706,776981.4838,[LOC_08633],24405
LOC,260936.335,776956.0702,[LOC_08634],24406
LOC,260828.0516,776642.8044,[LOC_08635],24407
LOC,260836.3311,776682.9714,[LOC_08636],24408
LOC,260799.0837,776657.4673,[LOC_08637],24409
LOC,260807.4547,776684,[LOC_08638],24410
LOC,260845.7732,776657.7797,[LOC_08639],24411
LOC,259917.2993,775284.1371,[LOC_08640],24412
LOC,259886.0965,775252.2176,[LOC_08641],24413
LOC,259914.2726,775261.0391,[LOC_08642],24414
LOC,259887.0111,775297.1947,[LOC_08643],24415
LOC,259870.5285,775279.9944,[LOC_08644],24416
LOC,259865.5621,784250.5905,[LOC_08645],24417
LOC,259902.0147,784223.0261,[LOC_08646],24418
LOC,259897.0129,784254.51,[LOC_08647],24419
LOC,259862.2638,784224.4903,[LOC_08648],24420
LOC,259881.3678,784211.9584,[LOC_08649],24421
LOC,261519.4266,778578.5078,[LOC_08650],24422
LOC,261531.9377,778611.5721,[LOC_08651],24423
LOC,261502.5229,778622.4436,[LOC_08652],24424
LOC,261494.9973,778583.7581,[LOC_08653],24425
LOC,261486.3341,778604.1413,[LOC_08654],24426
LOC,261247.8387,781987.849,[LOC_08655],24427
LOC,261205.0379,781970.7481,[LOC_08656],24428
LOC,261207.2905,782004.0006,[LOC_08657],24429
LOC,261231.8746,782006.6781,[LOC_08658],24430
LOC,261228.4575,781962.2898,[LOC_08659],24431
LOC,259454.6898,784644.2235,[LOC_08660],24432
LOC,259481.4165,784667.2777,[LOC_08661],24433
LOC,259434.7921,784662.5527,[LOC_08662],24434
LOC,259450.2715,784690.9231,[LOC_08663],24435
LOC,259472.5917,784688.339,[LOC_08664],24436
LOC,260492.8564,783427.2696,[LOC_08665],24437
LOC,260537.5192,783429.7007,[LOC_08666],24438
LOC,260514.6675,783454.2593,[LOC_08667],24439
LOC,260516.5684,783408.4869,[LOC_08668],24440
LOC,260494.9174,776062.3794,[LOC_08669],24441
LOC,260542.7656,776058.6717,[LOC_08670],24442
LOC,260515.3977,776040.43,[LOC_08671],24443
LOC,260512.6468,776084.7788,[LOC_08672],24444
LOC,260534.2842,776079.2674,[LOC_08673],24445
LOC,260302.2724,775769.8038,[LOC_08674],24446
LOC,260316.4303,775791.1707,[LOC_08675],24447
LOC,260348.9162,775773.0328,[LOC_08676],24448
LOC,260342.1129,775750.2437,[LOC_08677],24449
LOC,260313.5439,775749.0707,[LOC_08678],24450
LOC,259396.0635,774706.424,[LOC_08679],24451
LOC,259377.7174,774693.4334,[LOC_08680],24452
LOC,259354.7481,774725.8955,[LOC_08681],24453
LOC,259387.9907,774736.5655,[LOC_08682],24454
LOC,259357.35,774702.7872,[LOC_08683],24455
LOC,257633.5247,785882.5808,[LOC_08684],24456
LOC,257676.1906,785875.0695,[LOC_08685],24457
LOC,257655.6615,785864.3182,[LOC_08686],24458
LOC,257648.4572,785909.3129,[LOC_08687],24459
LOC,257674.096,785903.2359,[LOC_08688],24460
LOC,261033.9525,782527.4785,[LOC_08689],24461
LOC,261021.0695,782497.0602,[LOC_08690],24462
LOC,261057.9042,782525.0068,[LOC_08691],24463
LOC,261065.8202,782500.6454,[LOC_08692],24464
LOC,261049.4167,782483.2921,[LOC_08693],24465
LOC,260642.9048,783230.7705,[LOC_08694],24466
LOC,260669.8656,783249.7478,[LOC_08695],24467
LOC,260665.1932,783204.8082,[LOC_08696],24468
LOC,260687.5607,783218.7318,[LOC_08697],24469
LOC,261195.3031,782177.5343,[LOC_08698],24470
LOC,261163.8975,782178.6183,[LOC_08699],24471
LOC,261162.5615,782212.5207,[LOC_08700],24472
LOC,261185.2744,782216.4697,[LOC_08701],24473
LOC,261203.4253,782201.0925,[LOC_08702],24474
LOC,260727.9373,776385.5625,[LOC_08703],24475
LOC,260744.8101,776355.5317,[LOC_08704],24476
LOC,260773.7193,776380.5484,[LOC_08705],24477
